"","Sentiment","SentimentSC","Reviews","Label"
"511","Positive",4.30999183654785,"the school spirit at ohio state is unique and unlike many other schools even though there are 50000 students here you feel like you are part of a tightknit community and that you have a special bond with everyone who has attended osu on saturdays nearly everyone is at the football games or cheering on the team in the many local sports bars and tail gate parties the sense of camaraderie is unlike anything else","community"
"512","Positive",2.95034837722778,"the ohio state university is a well respected college it focuses mainly on education and strives to create successful members of society its a really big campus but offers close ties with students and faculty","community"
"513","Positive",0.775697469711304,"ohio state is a large school which offers a great variety of diverse majors and activities to its students however it is possible to taylor the school to feel as small and inviting as you want to make through the groups with which you are involved and your area of study i feel very welcome and at home at osu and have a great pride in my university the spirit at ohio state is unrivaled amongst any other school i have ever visited","diversity"
"514","Positive",4.15805816650391,"it is a huge school with thousands of different classes the majors are numerous people come there from all over the world to study this school is well known for being a research school the student body is obsessed with football","diversity"
"515","Positive",3.3067193031311,"the unique thing about ohio state is that over 50000 kids go to school here but the thing is that you would never know it they do a great job here to make sure classes are close to home and there is something to do in every part of campus there are gyms places to eat benchs to relax everywhere not to mention the oval where people love to hang out and play in the sun when summer hits","community"
"516","Negative",0.0837401002645493,"its much bigger more diverse with more to offer in general","diversity"
"517","Positive",4.10045480728149,"exciting varsity sports diverse student population numerous extracurricular activities affiliated with a university hospital","diversity"
"518","Positive",4.29055166244507,"osu football and the fans are something everyone has to experience once in their life","community"
"519","Positive",3.0998158454895,"diversity of people and the outgoing personality of students to meet new people and try new things","diversity"
"520","Negative",1.27113938331604,"na","community"
"521","Positive",3.42882585525513,"it is world known and many people are there to put you in the right direction and help you","community"
"522","Negative",1.8396338224411,"ohio state is the biggest single campus in the nation yet it only takes 15 mins to walk across campus all of my classes are in a 3 block radius close to my dorm which is very convient i looked at michigan and that was a 15 min bus ride everyday from my classes to my dorm that seemed like a waste of time ohio state also has a big glbt group which was huge for me as im gay and none of the other schools offered that","community"
"523","Positive",1.24290883541107,"althought it is so large it is a city within a city there is really no need for a car to get off campus because everything one needs is all in walking distance","community"
"524","Positive",4.19701671600342,"the atmosphere ohio state has great traditions and everyone that goes or went there is proud they did so i do not know anyone that does not love it and it is very easy to be accepted because of the diversity around campus","diversity"
"525","Positive",4.29555320739746,"it is located near family it is also has a good outlook on jobs after college due to how well the university prepares students for the real world there are many volunteer and job opportunities available on campus along with research positions for those who need it everything a student coud possibly need is available to them on campus also all of the professors are very passionate about teaching and strongly encourage students to do well they also go out of their way to ensure that students are understanding all of the course work","community"
"526","Positive",3.91194581985474,"there is so much at ohio statethe football team and athletics are off the charts so a lot of people like that there is so much tradition here its great how it is in columbus so the surrounding community offers something different from the typical university experience","community"
"527","Positive",4.2803783416748,"ohio state has a very rich history of tradition and school spirit that i did not feel at the other schools i visited the school spirit here at ohio state is completely unmatched every single student here roots for every sports team has pride in whatever the school participates in","community"
"528","Negative",0.633092641830444,"its a gigantic school mostall my other friends from hs go to collegesuniversities the size of a college at osu however greater size does not equal greater diversity keep that in mind","diversity"
"529","Positive",1.79731869697571,"the school spirit at this university is incredible it really brings people from all walks of life together which doesnt happen at other schools","community"
"530","Positive",1.36722719669342,"theres a ton more people and more to do than anywhere else i looked","community"
"531","Positive",4.21711921691895,"great social life buckeye football large amount of resources and diversity","diversity"
"532","Positive",4.30340957641602,"although there is an incredibly diverse population and we are one of the biggest schools in the nation everyone is brought together by a sense of school spirit no matter how different we are we are all buckeyes and wherever you go in the world you can find someone to finish your oh with an io also osu has an incredible range of majorseverything from animal husbandry to neuroscience to theatre there is something for everyone here no matter what youre interested in along with worldclass faculty in that field to help you grow","diversity"
"533","Positive",3.59231662750244,"my school is unique because of how large it is its able to accomodate all types of people and allow them to find any thing that they are interested in","community"
"534","Positive",3.33481526374817,"this the only school i considered","outcomes"
"535","Positive",3.16803789138794,"it has a program specifically designed for the undecided students called the exploration program this program made me choose this university over another one that i was considering","diversity"
"536","Negative",0.0861065536737442,"ohio state used to be a university that just about anyone could get into with the arrival of president gordon gee the school has become much more prestegious and harder to get into it is a very research oriented school the engineering college is nationally ranked and has a great program to help students such as myself find a job before graduation","outcomes"
"537","Positive",4.2104377746582,"it is the biggest campu sin the united states there is always something going on and always new people to meet it really is a one of a kind type of place and an amazing experience thus far","community"
"538","Negative",1.81533515453339,"its a great school but very beaurocratic its complicated","finanical"
"539","Positive",4.3215651512146,"my school is very unique because it is the largest university in the nation my universities name is know worldwide not only for its great football team but also for its great academic programs","outcomes"
"540","Negative",3.64806747436523,"the dirverstiy i have never been exposed to this many different people and i am a better person now because of it","diversity"
"541","Positive",1.80288982391357,"maybe it just because i am a buckeye now but there is nothing like ohio state football the whole town and state practically shuts down on game days everyone loves to watch the buckeyes play i think the large size also allows for everyone to find something they enjoy to do and place they enjoy","diversity"
"542","Positive",4.29398536682129,"nowhere else was this big resources from the university and also this urban resources from the city of columbus","outcomes"
"543","Positive",3.44363880157471,"osu offers more opportunity for their students because it is such a big university everything is there if the student is willing to search for it osu has huge school spirit and to be a buckeye means a lot of pride and responsibility because every time you wear the logo you represent everything that osu offers osu has the environment to allow a teenager become an adult often a student learns the hard way but is the better person for it","community"
"544","Positive",0.48542132973671,"its so large but yet so small its a real campus","community"
"545","Negative",2.42553615570068,"ohio state revolves around the almighty football programand the things that go along with that parties alcohol the dorms try to make other things availiable but ultimately fall quarter has one big thing going onohio state vs michiganthe whole quarter is a lead up to that","outcomes"
"546","Negative",2.99781656265259,"the spirit around campus in contagious the atmosphere is like no place ive been","community"
"547","Negative",-0.0698520317673683,"ohio state university is the biggest public university in the nation so there are a lot of people some may find it overwhelming but its amazing with 60000 other people on campus its impossible not to make friends as long as a strong effort is made to expose yourself and make friends there are lots of people to meet","community"
"548","Positive",2.08928370475769,"the sheer amount of opportunities available to every single student  no matter what you choose to be ohio state has got a wonderful program for it more than likely or at the very least a club devoted to it","community"
"549","Positive",2.25568461418152,"dont be afraid to change if you dont like it it is certainly not for everyone","outcomes"
"550","Positive",1.55664718151093,"base your college decision on what environments you like its hard to know how you will do in one atmosphere vs another but try your best if you like the country go to a smaller school thats a few minutes from the country if you think a big city is appealing osu will be great for you weigh whats important i have hated every bit of the city life since i got up there but i met such great friends i didnt want to have to start over at another school i still stick by that decision but i drive home every weekend to get out of columbus to keep my sanity but gasoline is expensive and its not economical","diversity"
"551","Positive",3.3614547252655,"o yea and our president is kind of the shit","outcomes"
"552","Positive",2.38812160491943,"the ohio state university is the best damn school in the land","outcomes"
"553","Positive",1.0591287612915,"overall i felt like i had an average year at ohio state it is so hard not seeing my family on a daily basis and i feel like a stranger a lot without my family making it hard to become friends with a lot of people i have gotten used to life here and hope i can continue to make progress here in the future","community"
"554","Negative",3.01083636283875,"you need to make it work for you not the other way around otherwise your time here will suck","outcomes"
"555","Positive",1.49610280990601,"my biggest piece of advice is to stay openminded a big college or specifically ohio state may not be the college for everyone but if osu is somewhere youre considering make it a point to come to campus during the academic year for a visit walk around campus and stay a while after your tour to do some more sightseeing ohio state has a lot to offer so do your best to check everything out","outcomes"
"556","Negative",2.01880216598511,"we have a kickass president karen holbrook was finally usurped and gordon gee has returned i just had a beer with him at a local bar during a meet and greet put on by the student council he much more studentoriented and is a cool guy in person","outcomes"
"557","Negative",4.52027368545532,"the worst thing about going to the regionais is being disrespected by main campus we are treated like outcasts begging for  and help with things  we need to put a higher emphasis on supporting the regionals they have done a great job of picking up the freshman and we need facilities that are respectable for example rec center","community"
"558","Positive",1.81831836700439,"even though osu is such a large environment you can find so many flavors from around the world and so many different personalities just dont get caught up in the partying and forget your school work which should come first above all things you dont want to get low marks in freshman year and take the next 3 years to try to bring it up gpas are easy to lower but extremely difficult to bring up best wishes to those who read this","diversity"
"559","Negative",1.83262372016907,"oh","community"
"560","Positive",0.290265053510666,"if you are minority try to participate in the volunteer group at asian festival  an annual events that all minorities can work as a big family","community"
