"","Sentiment","SentimentSC","Reviews","Label"
"1072","Positive",2.46424770355225,"the campus layout was very simple everythings in a giant circle so it was easy to figure out where everything is also the buildings are closer together and the campus is relatively new","outcomes"
"1073","Positive",4.26945018768311,"the university of central floridas most distinguish characteristic that makes it the most unique to me is the atomsphere on all the other campuses i have visited in florida ucf provided the welcoming feeling that makes it more attractive to inquire here i feel as if this is a home away from home because not only the staff friendly helpful and resourceful but i made lifelong friends that act as my family and never forgets about me i think only here is the atomosphere is inviting and calm enough while others are to centralize on a certain attitude","community"
"1074","Positive",4.15901660919189,"it has such a wide selection of majors and minors it has many outstanding programs that most other schools cannot claim","diversity"
"1075","Positive",3.59509825706482,"the university of central florida campus is filled with more diverse and animated students compared to the other universities that i visited ucf knights as the students are called consists of thousands of culturally different people pursuing many of the hundreds of areas of study that the university offers the heart of the campus the student union is always lively with school sponsored events or fraternity and sorority performances although the campus is gigantic there is always someone on campus that you will relate toyou wont ever feel alone","diversity"
"1076","Positive",4.27873182296753,"the most unique aspect about my school as compared to other schools i had looked at is the campus it is an awesome place which is getting bigger and better each and every year the buildings are stateoftheart with many areas for students to spend time and enjoy themselves","community"
"1077","Positive",4.31277942657471,"the most unique thing about ucf is the new football stadium that was opened in 2007 the stadium is located on ucfs main campus with an awesome atmosphere from the fans the student section is loud and obnoxious and cool to be apart of during games the tailgating scene is huge with people grilling miles from the stadium","diversity"
"1078","Positive",2.54738759994507,"everything on campus is relatively new and nice","community"
"1079","Positive",4.25907421112061,"the students and professors work well together in order to keep the classes going and attaining more knowledge","courses"
"1080","Positive",3.50526809692383,"ucf has the best if not the second best hospitality school in the country and some might say the largest in the world not many schools can say they have the largest of a certain school in the entire world that makes ucf unique to me no other school in florida could offer me that","community"
"1081","Positive",4.18120241165161,"my school is unique because it is constantly expanding and there is always room to grow the school is constantly being renovated and new buildings are always underway at my school i feel like i am getting my moneys worth because there is never a short supply of renovations a lot of students here have created a new meaning for ucf it now stands for under construction forever ucf is building a bright future for itself because it is always changing and reinventing itself change is need in order to facilitate growth","community"
"1082","Positive",4.26790714263916,"location and the dedication of the staff and faculty were key for my decision to apply to ucf the regional campuses at ucf offer students the opportunity to attend this great school and have the support from the main campus while being able to reside out of the city i chose ucf because i would be able to continue to live in my town while being able to be part of this great school","community"
"1083","Positive",4.17745494842529,"my school has a huge campus perfect for walking around and getting in shape it also has the a homecoming tradition like no other school the spirit splash this is where students jump in the fountain thats between the library and the administration building","community"
"1084","Positive",4.29117488861084,"my school is unique in that it offers students the opportunity to have an alcohol alternative once a month students are encouraged to attend an event called late knights this is an event that allows students to have fun dance do activities and eat without any alcoholic beverages this is in honor of the many students that die across the nation due to alcoholic and drug related actions i have never gone to another school that takes the situation as seriously and has such a strong program for it","community"
"1085","Positive",4.27368974685669,"i think my school has a lot of diversity there are many things to do on campus and many different clubs and associations to join there is a well balanced atmospehere and that is what i like the most","diversity"
"1086","Positive",4.29742813110352,"my school is so unique because they ensure that you will do well in the courses you take they also make sure that you will be well prepared for life in the field in which your degree will be received","courses"
"1087","Positive",4.28603601455688,"what really struck me about ucf is that even though the campus is huge and the population is enormous it retains a degree of intimacy that is immensely relieveing when starting out and everyone was very welcoming which makes you feel more confident and optimistic","community"
"1088","Positive",4.18443870544434,"the campus is very diverse","diversity"
"1089","Positive",4.27042293548584,"multicultural","diversity"
"1090","Positive",4.24817514419556,"the university of central florida is not only literally beautiful but also figuratively beautiful the university offers a vast range of majors while also allwoing classes to be specialized enough so that a student can recieve a proper education and be prepared to step into the real world after recieving their major ucf is unique because every year the university attempts to better itself and strives to offer more to students prospective and current","diversity"
"1091","Positive",3.49219036102295,"my school is unique because its so diverse in many ways each direction your eyes catch you see the diversity of cultures and personalities of students i love that ucf is colorful in its surroundings it has such an accomodating atmospher for everyone","diversity"
"1092","Positive",0.974708735942841,"a good business programs that offer flexibily to do online courses","courses"
"1093","Positive",2.51686954498291,"the way i feel when i am on campus i toured many schools but there was something about ucf that drew me in people were friendly and the enviorment was fun i wanted to go here ive looked forward to it since i applied in fact it was the only school i applied to because the enviorment and the people drew me in right away this was the only campus that i felt comfortable on and i knew this was where i could spend four years","community"
"1094","Positive",4.31626605987549,"i like the free feeling that comes from this school i was interested in other schools but they were alot more restricted on programs and less organizations available","community"
"1095","Positive",4.16013526916504,"my school emphasizes the importance of the math and science fields for future employment the community may not be the best but together we treat each other well and most of the time like family other schools either showed me great academics or great football skills ucf appealed to me by showing me great academics with a really fun community no matter if any of our teams win or lose the spirit never waivers with ucf and we look forward to the future","community"
"1096","Positive",4.16972017288208,"i actually didnt consider any other schools i was limited financially to this one","finanical"
"1097","Negative",2.27953338623047,"the univeristy of central florida is a school with over 50000 students and with such a great number of students attending the school still manages to create a unique environment with something for everyone it has given me the opportunity to meet new people in each class and any time i am on campus i learn something new","community"
"1098","Positive",4.27524185180664,"my school is strategically located near several large companies that offer intership and coops to students attending it especially as an engineering major this local access to internships is very valuable","community"
"1099","Positive",0.222563922405243,"unlike the other schools i applied to ucf continues to satisfy all of my needs despite being in central florida the huge circular campus gave me the big city feel that i was used to the racial diversity academic competition and helpful staff members all contributed my selection ucf stands for opportunity and that is exactly what i have found in my year and a half of being here","diversity"
"1100","Positive",4.31420707702637,"it is a service learning school with high emphasis on career and community service","community"
"1101","Positive",4.26685857772827,"it has a really beautiful and clean campus most of the other ones were just really unkempt the teachers also have higher ratings on the website ratemyprofessorcom the sudents here are also really nice and friendly i have made so many new friends","community"
"1102","Positive",4.32018804550171,"not only is ucf one of the souths up and coming schools but what attracted me to my school was the flexibility that it offered it has 11 campuses located within 11 florida counties as well as alternative modes of teaching such as web and video streaming courses as a husband father of 3 children and the sole breadwinner of the household this flexibility is necessary to further my education with a regional campus 2 minutes from my home im able to easily handle any oncampus issues conveniently","diversity"
"1103","Positive",4.27108812332153,"i love the size and location of my school it is the fifth largest school in the nation and has just about everything anyone could need right on campus theres tons of school spirit things to do people to meet and activities to get involved in best of all ucf is a short fifteen minute drive from my home the tuition is remarkably affordable as well i find myself seaching for a few thousand dollars in financial aid compared to tens of thousands of dollars i would have needed to attend embry riddle florida tech or the university of michigan","finanical"
"1104","Positive",3.64157032966614,"ucfs location is amazing in orlando theres so much to do everywhere you go and the campus life is very embracing to freshmen and new students the campus is like its own city and has everything you could possibly need from a health center and a gym to restauraunts and a colossal sized library","community"
"1105","Positive",4.22828674316406,"small class size is a wonderful atribute to this college you really get to know your professors","professors"
"1106","Positive",3.3541259765625,"compared to other schools i have considered the university of central florida has a great academic standing and there have been numerous very successful people that are part of the alumni","outcomes"
"1107","Positive",4.31366062164307,"i allows me to go to a regional campus close to home the campus is still very connected with the main campus so i dont miss out on social events","community"
"1108","Positive",2.80996751785278,"many buildings are close to each other so walking from class to class is not a daunting task it is convenient considering that it is a big campus other facilities are put in convenient locations such as the gym is near oncampus housing transportation on campus is quick and easy due to the circular structure of roads that surround the campus","courses"
"1109","Positive",3.32567572593689,"i live in brevard county and ucf offers the flexibility of two local campuses one in palm bay and cocoa instead of driving to orlando i can complete my work and take courses in any one of those two campuses saving time and money","finanical"
"1110","Positive",3.77417850494385,"what is unique about my school compared to other schools i considered is the fact students enjoy spending their time at the university","community"
"1111","Positive",1.27573466300964,"it is in a big city so it is not just a college town because orlando is big it offers great opportunity for internships jobs and extracurricular activities","community"
"1112","Positive",4.23431301116943,"what makes my school unique compared to other schools is that it is close to my home i really have not considered other schools because they are far from home yet i am glad that ucf offers a range of programs i am also very excited that ucf continues to introduce new programs in the medical field which is what i am interested in i also recently read they were introducing an architecture program which is what my husband is studying for with these new programs more and more students can persue their education and profession close to home","diversity"
"1113","Positive",2.8930230140686,"whats unique about my school is that although it is one of the bigger campuses there is so much warmth and friendliness that is in constant vibration the feeling of being alone never exists what factored most in my choice is that ucf prides itself in striving for the best for its students instead of racing to be at the top to this day i have never disagreed with my decision to be a ucf knight go knights","community"
"1114","Positive",4.25785493850708,"besides the variety of programs that the school offers i really enjoy the atmosphere that is present at ucf although a large school with an equally large and diverse population of students can be daunting for a future student after spending some time here i realized that the students here are more inviting and easier to communicate and be around then i had originally thought the students and teachers no matter what race are all welcoming and enjoyable","diversity"
"1115","Positive",4.28511667251587,"we have the largest norml chapter in the country","community"
"1116","Positive",3.26474666595459,"the location of ucf is perfect it is not a completely college town but the immediate area is there is a lot to do unlike many other locations plus it is close enough to my parents house so i can visit often but not too often","community"
"1117","Positive",4.29501104354858,"one of the largest schools in the country but still very affordable","finanical"
"1118","Positive",3.94947409629822,"this school is in the heart of orlando which is a great city to live with plenty to do","community"
"1119","Positive",3.92823672294617,"ucf has a brand new football stadium and arena that attract students for many exciting social events","community"
"1120","Positive",4.04732608795166,"one of the best things about ucf is the fact that no matter how many students there are there is always a chance to form bonds with your professors and fellow students collegues there is a club for everything and ucf is always willing to sponsor new clubs and ideas every department i have dealt with has been more than helpful always going the extra step ucf cares about you as an individual even as a large university i have never felt like just a number the community is always so warm and giving","community"
"1121","Positive",4.28028774261475,"ucf is very conveniently located i am a premed student and therefore internships and volunteering is vital for my medical school application being in a large city such as orlando enables me to work and volunteer is many hospitals and health facilities the actual campus is located in somewhat of a college area and not in the actual city which makes it great also because you get a little bit of both enviornments college area and city","outcomes"
"1122","Positive",3.55849981307983,"ucf feels like a college should feel all of the other schools felt like they were spread over an entire country even though ucf is the third largest school in the nation ucf feels like a small tight knit community","community"
"1123","Positive",4.32008647918701,"it is an intimate school large but in a fairly residential area of a larger city","community"
"1124","Positive",3.80491375923157,"the location environment and cultral diversity makes my school unique as compared to other schools that i considered","diversity"
"1125","Negative",0.166110515594482,"one of the first things that i noticed when coming to ucf was the great emphasis on diversity this school is a melting pot of different peoplenot just ethnicitybut style the campus is home to native floridians outofstate kids and numerous foreigners my school is unique due to this varied nature","diversity"
"1126","Positive",2.56970739364624,"what is very unique about ucf is that it maintains a close knit environment among students faculty and staff all while continuing to grow","community"
"1127","Positive",4.31050062179565,"close to home","community"
"1128","Positive",4.252769947052,"compared to the other colleges that i was accepted to i felt that ucf would provide me with more opportunities to gain valuable internship experience with my particular major since it is located in orlando fl many established businesses have rooted themselves here since i eventually want to work in the sports or entertainment industry i felt that orlando would be a great fit for me","outcomes"
"1129","Positive",4.27149772644043,"the university of central florida is very focused on a persons success and academic achievement it is a very diverse school that challenges you intellectually and the professors are very caring professional and attentive to each students needs","diversity"
"1130","Negative",2.90584778785706,"there is diversity at every college but i have never seen an accumulation of different people like there are at the university of central florida we have a little over 50000 students looking at the different people on campus everyday is astounding there are a consortium of different cultures nationalities ethnicities and religions it is exciting to know that i am part of something that much larger than myself","diversity"
"1131","Negative",1.39137160778046,"every universtiy is unique in its own way the university of central florida is unique because it has over 350 clubs and organizations students can participate in it has a outdoor activites that are great for people who like to stay active ucf has a lot of resturants and shopping malls on campus ucf is unique because it is in the center of orlando which is one of floridas main economic provider because of the attraction sites for tourists ucf is located in a city that provides many opportunities for people","diversity"
"1132","Positive",4.30473709106445,"far away from home","diversity"
"1133","Positive",4.23577117919922,"i think my school is unique is many ways the layout of the campus is very user friendly and everything is so centrally located there are tons of options for dining and the school provides lots of activities to keep the average student occupied the school is also very close to lots of off campus restaurants clubs and shops this makes it very convenient for the students at ucf","food"
"1134","Positive",4.21459293365479,"i have not attended ucf i was just admitted after earning my aa","community"
"1135","Negative",4.31875801086426,"ucf is a very inviting environment","community"
"1136","Positive",4.04961967468262,"campus involvement is by far the least at this university that the other colleges and universities that i have attended","community"
"1137","Negative",4.41171455383301,"it is affordable and offers a lot of opportunities","finanical"
"1138","Positive",3.06655812263489,"the campusis very modern looking and we have the best gym","community"
"1139","Negative",4.52688360214233,"nothing really","outcomes"
"1140","Positive",3.95323085784912,"ucf is the third largest university in the country with over 55000 students we are an extemely diverse school caterng to all ethicnicities and bacakgrounds the school is alwys adding on to make the campus better than it was before in essence it has everything i could ever need and want","diversity"
"1141","Positive",3.16988611221313,"i allows anyone of any race to receive academic help as well as help with finances and graduating i have also wanted to go to ucf","diversity"
"1142","Negative",4.50775146484375,"i love my school because there are so many different things that it offers for everyone that goes there","diversity"
"1143","Positive",3.25094318389893,"at the university of central florida the school offers maids for the dorms a growing population but there no over crowding in the classrooms also the people are friendly and you quickly adapt to a group of people through the various on campus events","community"
"1144","Positive",2.65201735496521,"ucf had more resources to help me out","community"
"1145","Positive",4.31508827209473,"ucf is a very exciting friendly school the resources here are unbelievable","finanical"
"1146","Positive",3.70342397689819,"compared to community colleges  universities like ucf force the students to learn more about the material the course is teaching i experinced this with my art classes i took drawing 1 and design 1 in valencia community college my drawing 1 and design 1classes in valencia did not demand much work out of the students and would give an a for just doing the assigment after finishing valencia and taking drawing 2 and design 2 at ucf the professors had standards for the students to fullfill and expected many hours to be put in the work","community"
"1147","Negative",0.734027922153473,"we have a wonderful school spirit and helpful faculty and staff","community"
"1148","Positive",3.23460960388184,"univeristy of central florida is demographically and logistically sound for my degree","finanical"
"1149","Negative",2.77236318588257,"variety of classes and a very large campus with all the facilities that each student wants no body is left behind and everyone is treated equally","diversity"
"1150","Positive",4.20392465591431,"the university of central floridas slogan is ucf stands for opportunity and i have never seen or heard of another school that gives more opportunities to its students than this university whether it be the focus of on campus internships off campus mentorships or even connecting students with prestigious businesses by means of competition entries ucf is on the ball","community"
"1151","Negative",1.39160025119781,"its very affordable","finanical"
"1152","Positive",3.16681289672852,"the university of central florida is capable of advancing facilities constructing new buildings and offering new amenaties without significant impact to the landscape and environment and also without overwhelming the student body each class enforces the unifying theme of reducing our carbon footprint and instilling and environmental awareness in every student whether it be a lecture in the classroom or the many advertisements or recycling recepticles","outcomes"
"1153","Positive",2.82950782775879,"i think my school is very unique because of the large diversity of people and programs offered you can come to ucf from anywhere for the most part and work towards a degree in more than 80 different degree programs","diversity"
"1154","Positive",3.09672689437866,"ucf is the largest in attendance there are so many people from around the country it is really great to get to know new friends","community"
"1155","Negative",1.6459629535675,"the population is huge and very diverse","diversity"
"1156","Positive",4.2937183380127,"one thing that was unique about ucf compared to the other schools i was considering was that it is so diverse and i knew that i would be able to find friends in no time ucf has a variety of clubs that cater to any interest","diversity"
"1157","Positive",1.42012596130371,"it is close to home so i do not have to drive extremely far and it has just bult its own medical school this year","community"
"1158","Positive",4.11214828491211,"the university of central florida is unique because it is located in orlando fl orlando is a city that is driven by tourism on one side but business and politics on the eastern side of the city in between all these factors mentioned previously there is a small area of the city that resembles a college town where a younger population comes together to study kickoff their career and enjoy their younger years as well","community"
"1159","Positive",4.2602710723877,"what is unique about my school is that it is communityoriented providiing programs and events for not just students and faculty but for the sity as well there is a new arena for concerts and other public events a new iceskating rink and a farmers market that provides opportunities for small business owners they are also constructing a stateoftheart performing arts center these things allow students to be actively involved in the community while studying","community"
"1160","Negative",0.471239387989044,"the university of central florida is in the middle of a lively and funfilled city most universities in florida are located in smaller cities that do not have much to offer but orlando has so many opportunities for fun internships and jobs even though ucf is quite large in size it feels cozy and less threatening when you get used to the campus i love that the university is layed out in a circle which is one of the most unique things about ucf","community"
"1161","Positive",2.23388147354126,"it is unique because it is pretty much a really big community college at least half of my graduating class from high school goes to ucf","community"
"1162","Positive",4.27598333358765,"the campus is very beautiful and open there are many opportunities that are not available at other schools ucf has many connections with the real world when it comes to finding a career after graduation","community"
"1163","Positive",4.26198530197144,"i looked at several other schools but the university of central florida stood out by far i immediately fell in love with the location and campus with 94 majors to choose from and so many classes offered i realized that anything i dreamed to become ucf would help me get there every member of our community seems to care for one another and always offer a helping hand","community"
"1164","Negative",2.64678192138672,"a major defining characteristic of ucf is that it has one of the largest student populations in the country the amount of students that have chosen to make ucf home is indicative of the quality of education that ucf delivers","community"
"1165","Positive",4.12946081161499,"i have heard so much positivity about ucfs great engineering program the school is close to my home town so i know a lot of people here i feel like ucf is a lot more organized and just holds itself together a lot better than the other universities i visited i also knew that by going here i was going to be surrounded by over 50000 people i found everything i needed and everything i didnt even know i needed here at ucf","community"
"1166","Positive",4.31601810455322,"even though my school is the third largest in the nation you will always find someone with the same common interests that you endure","community"
"1167","Positive",0.543982326984406,"there were many unique qualities that attracted me to ucf versus other schools first i became aware of all the spectacular and interesting advances in technology and community involvement ucfs campus offers to curious students the solarpowered car was amazing also being from a minority group myself it was comforting to know ucfs student body was so diverse and multicultural lastly ucf was the only public university in florida to offer a degree in legal studies i couldnt pass up the chance for an amazing experience while learning a subject im so passionate about","diversity"
"1168","Positive",3.37693548202515,"new modern facilities with expert professors and helpful advisors","professors"
"1169","Positive",0.956073522567749,"this school actuall reaches out to the students for their opinion on campus concerns such as more space in the recreation center or longer hours in the computer lab academics is a stressed topic year round there are constant resources to try and help students academically safety is another key topic around the campus ensuring the students safety is very important to the university school pride and spirit is highly encouraged for all sports","community"
"1170","Positive",4.29097557067871,"ucf is the third largest school in the nation so it offeres a quality of life few others can offer while greek life isnt as important as other schools students here seem much more open than other schools i considered fiu and fau","outcomes"
"1171","Positive",4.28303050994873,"ucf doesnt have the best football team we dont have the oldest campus we dont have the best parking system or the most historical background what we do have is room to grow we have a campus that facilitates new ideas and interests and provides people who are willing to pursue them with space to build the necessities of that interest other integrated campuses dont offer space to improve or to change whilst ucf offers endless supplies and space to embrace change without change there is no progress ucf promises their students a better tomorrow","community"
"1172","Positive",4.28086090087891,"the school i attend has a wide variety of programs it has a very good digital media program which in forth is what im taking as of now my school is unique because unlike other schools ive looked into it has a very good teacherstudent interaction which is important to me","diversity"
"1173","Positive",3.78718042373657,"the campus layout is based on concentric circles which makes the various many building quite easy to find","diversity"
"1174","Positive",2.93069410324097,"at ucf theres a huge diversity of students also there is an everbooming tourism and hospitality market which intrigued me for a possible promising future in the business field","diversity"
"1175","Positive",4.31249380111694,"the professors really care about their students and love to teach","professors"
"1176","Positive",2.8948986530304,"when i transferred from valencia community college i was very hesitant in attending ucf one of my biggest fears stemmed from an overly cold impression of a university however i came to an early realization that ucfs goalaside from academic excellenceis student comfort and assistance offices and professors exercise opendoor policies for students who often make appointments concerning academic progress course requirements and grades program advisers openly discuss and outline paths that promotes student success completion towards earning a college degree and further attainment of financial and workstudy experiences","outcomes"
"1177","Negative",1.42039406299591,"new","outcomes"
"1178","Positive",4.26955842971802,"i think my school provides a lot of free events and activities for the students there is something everyweek and just about everyday that is free for students this is good especially for those who do not always have money to spend to have fun fun is free at my school","community"
"1179","Positive",3.40358281135559,"what unique about ucf is its a very diverse school ucf has alot to offer such as different ways to get involved aand stay connected such as community service porjects fundraisersetc i think this is a good school academically","diversity"
"1180","Positive",0.579196035861969,"na","community"
"1181","Positive",4.25887870788574,"the university of central florida is the third largest univeristy in the united states we encompass many foreign students who enjoy this institution because they understand that they can receive the best american education here the academic atmosphere is very competitive","diversity"
"1182","Positive",4.19213199615479,"the campus is modern and very attractive and there are many resources to help you figure out where you want to go in life it is in a safe but active area with a lot to do and it is fairly inexpensive","community"
"1183","Negative",1.27113938331604,"the education is amazing here at ucf as well as the campus life i actually enjoy going to class something that truthfully im not used to and i am becoming involved in as much as i can and meeting many new people along with those good qualities every professor i have encountered has been very studentfriendly and i have developed good relationships with most of them the new age feel and architecture that the campus has keeps it up to date with the 21st century all these things are the best that i found of any other school","community"
"1184","Positive",3.17733907699585,"ucf was my choice due to its growing size and available opportunities its also in a great location where there are many diverse people","diversity"
"1185","Positive",3.61827325820923,"there is not really anything unique other than the fact it is in tourist town orlando with theme parks all around","outcomes"
"1186","Positive",4.31996870040894,"ucf has a great entrepreneruship program if you ask me it is the best in the state every year ucfs center for entrepreneurship and innovation hosts business plan competitions to give away 25000 in cash prizes and incubator access to help students to start their own businesses past winners include ucf graduates with successful businesses and careers if there is one thing ucf is great at in compared to other schools is preparing students for the real world especially in entrepreneurship","community"
"1187","Positive",2.11125612258911,"the reason i chose the universit of central florida is because it is a school that stood out to me it is unique in many ways for example the school is in a warm climate the campus is close to my apartment and the school has an awsome degree diversifaction","diversity"
"1188","Negative",2.86508631706238,"ucf offers so many unique opportunities for reasearch and learning i love the atmsophere and how my university is growing and is now the third largest in the nation it has given me the chance to do all that i have","community"
"1189","Positive",3.14155769348145,"the size of the campus","community"
"1190","Positive",4.18860387802124,"although there are many students the larger population is great for meeting people making friends and building relationships which will be beneficial for your future","community"
"1191","Positive",4.25302934646606,"there psychology graduate programs","courses"
"1192","Positive",0.227502942085266,"it is close to my home","community"
"1193","Positive",4.13070917129517,"this school offers regional campus study this allows me to stay close to home and not drive 15 hours to school","community"
"1194","Positive",3.8374285697937,"my school is very well kept and has many opportunities for all types of students i think that ucf offers things like intramural sports and study sessions that other schools do not","diversity"
"1195","Negative",2.0279803276062,"our small size creates a sense of community that is found no where else the fact that we are an all male institution creates a sense of brotherhood amongst current students and alums that is unseen on any other campus","community"
"1196","Positive",3.81717419624329,"ucf is located in an area with so much to do if you have a car","community"
"1197","Positive",4.18469333648682,"the university of central florida is unique in comparison to rival schools because they really know how to connect to each individual person","community"
"1198","Positive",3.33346652984619,"i think its unique because it is a huge school in a huge city with a small town feeling i never feel rushed or overwhelmed and with a few minutes driving i can either be downtown or in a countrylike setting","diversity"
"1199","Positive",0.918631017208099,"the campus is fairly new and has a lot of cool stuff  you can climb the rock wall or canoe on the lake  or chill at one of the pools all for free its also in orlando so its always sunny and there is a bunch of fun stuff off campus there is even a ticket office on camus that sells discount tickets to the themeparks and concerts and plays around town","community"
"1200","Positive",3.43989562988281,"i chose university of central florida because it was located in a busy city where i knew there would be something in the future for me many other schools do not have as many job opportunities as this one although this school was located in orlando it had its own area in a college town perfect for students","community"
"1201","Positive",2.0082528591156,"ever year my school celebrates homecoming with spirit splash a school wide pep rally in and surrounding the reflection pond where in the marching band cheer leaders and starlet knight come together and perform for the students","outcomes"
"1202","Positive",4.04295301437378,"ucf is a mixed environment and we dont allienate any one race or cultur everyone has a place here and they can always find something on campus for them our meal options on campus vary from cuban italian asian american fast food etc they offer all types of possibilities within your reach","food"
"1203","Positive",3.50852417945862,"it the larger of the state schools in florida and it is located in one of the biggest cities in the state as well making it a great environment for such a big school","community"
"1204","Positive",4.30548763275146,"the school is diverse and has great programs in every academic field there is an amazing education program science program as well as every other program there is deinitely a little something for everyone at this school we are not isolated to the point where there is no life outside of the school but at the same time if you reside on campus everything is at your finger tips and you dont need to go anywhere else","diversity"
"1205","Positive",3.54640412330627,"my school is unique compared to other schools because of the beautiful campus there are many spots on campus where one could spend much time at this is a good thing because it gives students a variety of enjoyable places to either study or even just meet up with friends","diversity"
"1206","Positive",4.22613859176636,"i like the diversity with race and gender it doesnt feel like all the same students attend ucf i have visited plenty other schools and the students looked liked pod people to me","diversity"
"1207","Positive",4.31032419204712,"best campus and nicest surrounding area","community"
"1208","Positive",4.17776298522949,"very welcoming and diverse a good learning environment beautiful campus always something to do on campus or in the surrounding area","diversity"
"1209","Positive",2.90618991851807,"our school doesnt look like a traditional college its more contemporary its such a great location because you have the bars near school downtown orlando and then the theme parks like universal and disney theres always something to do and so much going on even on campus","community"
"1210","Positive",3.52999210357666,"the variety of things to do","diversity"
"1211","Positive",4.27978801727295,"it is in florida the weather is great the community is great the people are great its an amazing location with plenty to do in the surrounding area","community"
"1212","Positive",3.48742938041687,"i believe our school has a very diverse group of people there is always something to do both on and off campus","diversity"
"1213","Positive",4.16812229156494,"the area is a very nice one to live in in florida it is close enough to the beach and the city also the campus felt more interested in the students with better first year experience programs than any other college i visited the school is also relatively new and there is always new things being added that make the campus feel up to date i also like that last year we decided to be as green as possible and have a campus that is actively involved inthe enviromental issues of today","community"
"1214","Positive",4.1646032333374,"the designlayout of the school","courses"
"1215","Positive",4.24418306350708,"again the campus you can pretty much walk to everything and it gives you a community feel i always saw people i knew walking around campus even though its a big school","community"
"1216","Positive",4.28528022766113,"the university of central florida is unique in many ways the choice to study here was easy as they offer competitive scholarships and immaculant research oppurtunities the location is nice only forty minutes to the beach and twenty minutes to the city many of the teachers here are very well established one of them was just eleceted to barack obamas transition team overall i felt that ucf offered everything i wanted in a college competitive academics affordability and oppurtunity","community"
"1217","Negative",1.02245318889618,"i think one of the most unique thing about ucf is it doesnt fit in the generic college mold perfectly i mean its sports driven since the new stadium and arena have been built but also at the same time there is likely to be a free indie concert in front of the union it has the amenities of a big university but with that down to earth bohemian style","diversity"
"1218","Positive",4.22328329086304,"ucf is growing at a phenomenal rate that surpasses the other major universitys in the state of florida","finanical"
"1219","Positive",3.617262840271,"ucf has great internship porgrams at the time i was applying i wanted to work at nasa and they are right by nasa so that made me want to go this school its in a great part of florida right in the middle it was also far enough away from home to gain that college experience but close enough to be able to see family still and family is very important to me","community"
"1220","Positive",1.2189199924469,"there isnt too much uniqueness to it it seems very similar to other florida schools ive visited","outcomes"
"1221","Positive",4.23649120330811,"i think this universit y is unique because of their school spriit the students and staff at the school have great school spirit that they portray in each and every game i believe that is a part of the reason i chose this college because i want to attend a college that believes in its self and promotes school activities and unity the school spirit is just amazing","community"
"1222","Positive",4.23900127410889,"the location and flexibility of courses","courses"
"1223","Negative",2.97609186172485,"in comparison to other schools my school has a modernized feel to it everything is brandnew and stateoftheart i knew that the university of central florida was the school for me as soon as i stepped foot onto the campus and felt at home not only did i see my future on this large campus but i saw all that it had to offer me as well i visited the other campuses and definately did not get that same feeling everyone here at ucf was very warm and inviting introducing themselves and showing us around campus","community"
"1224","Positive",3.37792253494263,"the people","community"
"1225","Positive",3.93154120445251,"the size is absolutely huge adn all of the architecture is brick the campus has lots of tress and squirrels on it though","outcomes"
"1226","Positive",4.24041938781738,"it was far enough away from home that i could feel out on my own but still could go home for a weekend here and there it also had the exact major i was searching for and the football program is just starting to take off so its more fun tailgating and getting tickets becaise there is no one that has had season tickets in their family for 50 years","outcomes"
"1227","Negative",1.40720343589783,"the college campus i attend is very concentrated in the feild i study","community"
"1228","Positive",4.14255237579346,"ucf is the second biggest school in florida i am so proud to be an alumni of this school they just built a new foot ball stadium and a medical school the school of engineering has certain advantages becase most of the the students work with disney and nasssua the new medical school is the great additon and opens in august of next year ucf is also an excellent school to do research they provide several research opportunities and funding several social events on campus that really gets students involved","community"
"1229","Positive",3.93896889686584,"ucf is a up and coming institute it has been around for about 50 years but is gaining a reputation as floridas newest and best school the motto id ucf stands for opportunity and it truly does it has a diverse student population educational programs and so much to offer i would recommend ucf as a school that has something for everyone its not traditional and stuffy like other schools in florida it is a open minded campus with a lot to offer","diversity"
"1230","Negative",4.39724063873291,"it has a very friendly environment","community"
"1231","Positive",4.3211841583252,"central florida is home to many different ethnicities and college students from around the world there are many important social skills students can learn in this rich culture im happy to be apart of it","diversity"
